text,page,font_size_avg,font_size_max,is_bold,is_italic,x_position,y_position,word_count,char_length,is_title_case,is_upper_case,has_numbers,page_width,page_height,font_size_avg_norm,font_size_max_norm,x_position_norm,y_position_norm,font_size_relative,filename,label
"e) description of the approach that will be used for completing the business plan,",7,11.039999961853027,11.039999961853027,False,False,108.03579711914062,632.336669921875,14,82,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1765290802600337,0.7984048862649937,0.34456927735300974,file03.pdf,None
including a timeline,7,11.039999961853027,11.039999961853027,False,False,108.03579711914062,644.9332885742188,3,20,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1765290802600337,0.8143097077957308,0.34456927735300974,file03.pdf,None
"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment",7,11.039999961853027,11.039999961853027,False,False,108.03579711914062,657.5299072265625,14,91,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1765290802600337,0.8302145293264678,0.34456927735300974,file03.pdf,None
structure,7,11.039999961853027,11.039999961853027,False,False,108.03579711914062,670.2479858398438,1,9,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1765290802600337,0.8462727093937421,0.34456927735300974,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,7,7.559999942779541,7.559999942779541,True,True,90.04060363769531,734.0382080078125,9,57,False,False,False,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.23595504765156813,file03.pdf,None
March 2003,7,7.559999942779541,7.559999942779541,True,True,296.70526123046875,734.0382080078125,2,10,True,False,True,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.23595504765156813,file03.pdf,None
7,7,9.0,9.0,False,True,516.640625,730.9798583984375,1,1,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8441840277777778,0.9229543666646938,0.2808988683779465,file03.pdf,None
Evaluation and Awarding of Contract,8,12.0,12.0,False,False,96.04060363769531,81.00001525878906,5,35,False,False,False,612.0,792.0,0.28052710733978836,0.2786969571003155,0.15692909091126686,0.10227274653887508,0.37453182450392863,file03.pdf,H2
The contract will be awarded to the bidder whose submission offers the best value; the contract will,8,11.039999961853027,11.039999961853027,False,False,90.04060363769531,122.84883117675781,17,100,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.1551121605767144,0.34456927735300974,file03.pdf,None
not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,8,11.039999961853027,11.039999961853027,False,False,90.04060363769531,135.56690979003906,18,98,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.17117034064398873,0.34456927735300974,file03.pdf,None
any of the bidders responding to this RFP and we may seek further response.,8,11.039999961853027,11.039999961853027,False,False,90.04060363769531,148.1635284423828,14,75,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.18707516217472578,0.34456927735300974,file03.pdf,None
"Specifically, proposals will be evaluated proposals according to the following criteria:",8,11.039999961853027,11.039999961853027,False,False,90.04060363769531,172.76063537597656,11,88,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.21813211537370777,0.34456927735300974,file03.pdf,None
Quality of the proposal /approach outlined for undertaking the business planning process,8,11.039999961853027,11.039999961853027,False,False,126.04203796386719,210.19728088378906,12,88,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.2059510424246196,0.2654006071765013,0.34456927735300974,file03.pdf,None
Demonstrated experience,8,11.039999961853027,11.039999961853027,False,False,126.04203796386719,222.9153594970703,2,23,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.2059510424246196,0.28145878724377565,0.34456927735300974,file03.pdf,None
"Cost, including expenses",8,11.039999961853027,11.039999961853027,False,False,126.04203796386719,235.51197814941406,3,24,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.2059510424246196,0.2973636087745127,0.34456927735300974,file03.pdf,None
Timeline and projected completion date,8,11.039999961853027,11.039999961853027,False,False,126.04203796386719,248.1085968017578,5,38,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.2059510424246196,0.31326843030524976,0.34456927735300974,file03.pdf,None
Other relevant factors as determined by the ODL Steering Committee,8,11.039999961853027,11.039999961853027,False,False,126.04203796386719,261.31243896484375,10,66,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.2059510424246196,0.32993994818793404,0.34456927735300974,file03.pdf,None
Questions regarding this RFP should be directed by e-mail only to Michael Ridley,8,11.039999961853027,11.039999961853027,False,False,90.04060363769531,286.6271667480469,13,80,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.361902988318241,0.34456927735300974,file03.pdf,None
(mridley@uoguelph.ca).,8,11.039999961853027,11.039999961853027,False,False,90.04060363769531,299.3452453613281,1,22,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.3779611683855153,0.34456927735300974,file03.pdf,None
Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,8,11.039999961853027,11.039999961853027,False,False,90.04060363769531,324.65997314453125,18,94,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.4099242085158223,0.34456927735300974,file03.pdf,None
Committee.,8,11.039999961853027,11.039999961853027,False,False,90.04060363769531,337.2566223144531,1,10,True,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.42582906857885494,0.34456927735300974,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,8,7.559999942779541,7.559999942779541,True,True,90.04060363769531,734.0382080078125,9,57,False,False,False,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.23595504765156813,file03.pdf,None
March 2003,8,7.559999942779541,7.559999942779541,True,True,296.70526123046875,734.0382080078125,2,10,True,False,True,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.23595504765156813,file03.pdf,None
8,8,9.0,9.0,False,True,516.640625,730.9798583984375,1,1,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8441840277777778,0.9229543666646938,0.2808988683779465,file03.pdf,None
Appendix A:  ODL Envisioned Phases & Funding,9,12.0,12.0,False,False,90.04060363769531,107.51997375488281,7,44,False,False,False,612.0,792.0,0.28052710733978836,0.2786969571003155,0.1471251693426394,0.13575754261980152,0.37453182450392863,file03.pdf,H2
Phase I:  Business Planning,9,9.960000038146973,9.960000038146973,True,False,90.04049682617188,139.785888671875,4,27,True,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.17649733418166036,0.31086141552886537,file03.pdf,H3
Timeline: March 2003 – September 2003,9,9.960000038146973,9.960000038146973,True,True,90.04049682617188,162.8233642578125,6,37,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.2055850558810764,0.31086141552886537,file03.pdf,None
"Funding Requested: ~$100,000 jointly funded by stakeholder groups and the provincial government.",9,9.960000038146973,9.960000038146973,True,True,90.0405044555664,174.34710693359375,12,96,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712500728033726,0.22013523602726484,0.31086141552886537,file03.pdf,None
Result: The ODL business plan,9,9.960000038146973,9.960000038146973,True,True,90.0405044555664,197.26507568359375,5,29,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712500728033726,0.24907206525706282,0.31086141552886537,file03.pdf,None
"The first phase will be to build the ODL business plan. This plan will clearly define the ODL’s services,",9,9.960000038146973,9.960000038146973,False,False,90.04049682617188,220.42205810546875,19,105,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.2783106794260969,0.31086141552886537,file03.pdf,None
"funding and governance structures, as well as implementation plans for 2003-2005. It will also secure",9,9.960000038146973,9.960000038146973,False,False,90.04049682617188,231.94580078125,15,101,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.29286085957228536,0.31086141552886537,file03.pdf,None
the full commitment of all stakeholders and scope the operational plan for ODL for 2006 and beyond.,9,9.960000038146973,9.960000038146973,False,False,90.04049682617188,243.46954345703125,17,99,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.3074110397184738,0.31086141552886537,file03.pdf,None
"Given the number and diversity of stakeholders involved, the business planning process must be a fully",9,9.960000038146973,9.960000038146973,False,False,90.04049682617188,266.38751220703125,16,102,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.3363478689482718,0.31086141552886537,file03.pdf,None
consultative approach. To ensure that the planning results in a workable plan with the full commitment,9,9.960000038146973,9.960000038146973,False,False,90.04049682617188,277.9112243652344,16,102,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.35089801056216463,0.31086141552886537,file03.pdf,None
"of all stakeholders it must have competent, dedicated staffing and monies for the travel and",9,9.960000038146973,9.960000038146973,False,False,90.04049682617188,289.4349365234375,15,92,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.3654481521760575,0.31086141552886537,file03.pdf,None
communication components so critical in a consultative process.,9,9.960000038146973,9.960000038146973,False,False,90.04049682617188,300.9586486816406,8,63,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.37999829378995026,0.31086141552886537,file03.pdf,None
Phase II: Implementing and Transitioning,9,9.960000038146973,9.960000038146973,True,False,90.04049682617188,335.28082275390625,5,40,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.42333437216402303,0.31086141552886537,file03.pdf,H3
Timeline: April 2004 – December 2006,9,9.960000038146973,9.960000038146973,True,True,90.04049682617188,358.31829833984375,6,36,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.45242209386343907,0.31086141552886537,file03.pdf,None
Funding Requested: Funding from other states and provinces suggest that the ODL could receive,9,9.960000038146973,9.960000038146973,True,True,90.04049682617188,369.84197998046875,14,93,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.4669721969450363,0.31086141552886537,file03.pdf,None
"funding of up to $50 Million (over 3 years). Funding to be provided partnership of government, library",9,9.960000038146973,9.960000038146973,False,True,90.0405044555664,381.3656921386719,17,102,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712500728033726,0.4815223385589291,0.31086141552886537,file03.pdf,None
stakeholders and other interested parties.,9,9.960000038146973,9.960000038146973,False,True,90.04049682617188,392.7698974609375,5,42,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.49592158770320394,0.31086141552886537,file03.pdf,None
Result: The ODL is implemented and validated,9,9.960000038146973,9.960000038146973,True,True,90.04049682617188,415.807373046875,7,44,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.5250093094026199,0.31086141552886537,file03.pdf,None
The second phase will be to implement the ODL based on the business plan. This phase recognizes,9,9.960000038146973,9.960000038146973,False,False,90.04049682617188,438.9643859863281,17,95,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.14712499481400634,0.5542479621039497,0.31086141552886537,file03.pdf,None
